jetsontx2/latency,1636986503.270271,0.020567893981933594
jetsontx2/RTlatency,1636986503.271274,0.19000506401062012
jetsontx2/latency,1636986503.4494145,0.015671253204345703
jetsontx2/RTlatency,1636986503.4503336,0.17999482154846191
jetsontx2/latency,1636986503.752197,0.13038063049316406
jetsontx2/RTlatency,1636986503.7532036,0.3050084114074707
jetsontx2/latency,1636986503.9323893,0.018960237503051758
jetsontx2/RTlatency,1636986503.9331996,0.18000197410583496
jetsontx2/latency,1636986504.4117677,0.32891058921813965
jetsontx2/RTlatency,1636986504.4125402,0.4799954891204834
jetsontx2/latency,1636986504.5940685,0.020261764526367188
jetsontx2/RTlatency,1636986504.5940685,0.18000316619873047
jetsontx2/latency,1636986504.7710736,0.017782211303710938
jetsontx2/RTlatency,1636986504.7710736,0.18000030517578125
jetsontx2/latency,1636986504.9550686,0.01806950569152832
jetsontx2/RTlatency,1636986504.9550686,0.1750049591064453
jetsontx2/latency,1636986505.1410704,0.019732236862182617
jetsontx2/RTlatency,1636986505.142071,0.18999767303466797
jetsontx2/latency,1636986505.3210702,0.018603801727294922
jetsontx2/RTlatency,1636986505.3221164,0.18500185012817383
jetsontx2/latency,1636986505.5161629,0.019719839096069336
jetsontx2/RTlatency,1636986505.5161629,0.1900036334991455
jetsontx2/latency,1636986505.692154,0.0178377628326416
jetsontx2/RTlatency,1636986505.6931515,0.18033933639526367
jetsontx2/latency,1636986505.8832037,0.017986297607421875
jetsontx2/RTlatency,1636986505.8852026,0.18966007232666016
jetsontx2/latency,1636986506.0611942,0.01999807357788086
jetsontx2/RTlatency,1636986506.0621562,0.18000149726867676
jetsontx2/latency,1636986506.2351744,0.02031397819519043
jetsontx2/RTlatency,1636986506.2361834,0.17000651359558105
jetsontx2/latency,1636986506.4081726,0.017766475677490234
jetsontx2/RTlatency,1636986506.4081726,0.17499423027038574
jetsontx2/latency,1636986506.5961707,0.019562244415283203
jetsontx2/RTlatency,1636986506.5961707,0.1750047206878662
jetsontx2/latency,1636986506.7601728,0.018276691436767578
jetsontx2/RTlatency,1636986506.7611754,0.17500066757202148
jetsontx2/latency,1636986506.9343972,0.02015852928161621
jetsontx2/RTlatency,1636986506.9343972,0.1750023365020752
jetsontx2/latency,1636986507.115105,0.020166873931884766
jetsontx2/RTlatency,1636986507.115105,0.18000268936157227
jetsontx2/latency,1636986507.3061714,0.01775670051574707
jetsontx2/RTlatency,1636986507.3071656,0.19499683380126953
jetsontx2/latency,1636986507.484562,0.019341230392456055
jetsontx2/RTlatency,1636986507.4855664,0.175001859664917
jetsontx2/latency,1636986507.6573014,0.019173860549926758
jetsontx2/RTlatency,1636986507.6573014,0.17499995231628418
jetsontx2/latency,1636986507.8384438,0.019601821899414062
jetsontx2/RTlatency,1636986507.8392837,0.18001103401184082
jetsontx2/latency,1636986508.0161843,0.018334388732910156
jetsontx2/RTlatency,1636986508.0161843,0.17534899711608887
jetsontx2/latency,1636986508.1983647,0.019437789916992188
jetsontx2/RTlatency,1636986508.1992188,0.1846451759338379
jetsontx2/latency,1636986508.3661869,0.017568588256835938
jetsontx2/RTlatency,1636986508.3671918,0.17038178443908691
jetsontx2/latency,1636986508.5532436,0.019643068313598633
jetsontx2/RTlatency,1636986508.5532436,0.18006563186645508
jetsontx2/RTlatency,1636986508.719247,0.17000150680541992
jetsontx2/latency,1636986508.735247,0.01868748664855957
jetsontx2/latency,1636986508.8952453,0.018557071685791016
jetsontx2/RTlatency,1636986508.896246,0.1752326488494873
jetsontx2/latency,1636986509.0852463,0.018609285354614258
jetsontx2/RTlatency,1636986509.0862513,0.18976879119873047
jetsontx2/latency,1636986511.1048992,1.860144853591919
jetsontx2/RTlatency,1636986511.1048992,2.0200095176696777
jetsontx2/latency,1636986511.3004305,0.019048452377319336
jetsontx2/RTlatency,1636986511.3014169,0.19514226913452148
jetsontx2/RTlatency,1636986511.4792805,0.17986273765563965
jetsontx2/latency,1636986511.4792805,0.01855301856994629
jetsontx2/latency,1636986511.6664934,0.019435644149780273
jetsontx2/RTlatency,1636986511.6675255,0.18999838829040527
jetsontx2/latency,1636986511.8440375,0.01854419708251953
jetsontx2/RTlatency,1636986511.8450391,0.1750037670135498
jetsontx2/latency,1636986512.017891,0.01966571807861328
jetsontx2/RTlatency,1636986512.018889,0.1750490665435791
jetsontx2/latency,1636986512.1963408,0.019316911697387695
jetsontx2/RTlatency,1636986512.1973412,0.17495131492614746
jetsontx2/latency,1636986512.369795,0.02120065689086914
jetsontx2/RTlatency,1636986512.3705564,0.1750020980834961
jetsontx2/latency,1636986512.557419,0.019172191619873047
jetsontx2/RTlatency,1636986512.557419,0.17499923706054688
jetsontx2/latency,1636986512.7162275,0.018537044525146484
jetsontx2/RTlatency,1636986512.7172272,0.175004243850708
jetsontx2/latency,1636986512.8975208,0.0192568302154541
jetsontx2/RTlatency,1636986512.8983464,0.18000292778015137
jetsontx2/latency,1636986513.0716221,0.018915653228759766
jetsontx2/RTlatency,1636986513.0725942,0.17499804496765137
jetsontx2/latency,1636986513.2503104,0.019009828567504883
jetsontx2/RTlatency,1636986513.2512982,0.17499995231628418
jetsontx2/latency,1636986513.4422498,0.019727706909179688
jetsontx2/RTlatency,1636986513.44325,0.19500160217285156
jetsontx2/latency,1636986513.6235118,0.01913928985595703
jetsontx2/RTlatency,1636986513.6243136,0.18000125885009766
jetsontx2/latency,1636986513.7935946,0.01860809326171875
jetsontx2/RTlatency,1636986513.7945142,0.17034554481506348
jetsontx2/latency,1636986513.9714768,0.018471717834472656
jetsontx2/RTlatency,1636986513.9724014,0.17466354370117188
jetsontx2/latency,1636986514.1577034,0.01878499984741211
jetsontx2/RTlatency,1636986514.1587064,0.18999505043029785
jetsontx2/latency,1636986514.3322444,0.018373727798461914
jetsontx2/RTlatency,1636986514.3322444,0.1750025749206543
jetsontx2/latency,1636986514.5211318,0.019341230392456055
