jetsontx2/latency,1636987495.077686,0.05201458930969238
jetsontx2/RTlatency,1636987495.077686,0.18500185012817383
jetsontx2/latency,1636987495.2596877,0.05045676231384277
jetsontx2/RTlatency,1636987495.2606847,0.18000268936157227
jetsontx2/latency,1636987495.4816988,0.08814001083374023
jetsontx2/RTlatency,1636987495.4816988,0.22016119956970215
jetsontx2/latency,1636987495.6656852,0.05086183547973633
jetsontx2/RTlatency,1636987495.6667225,0.18484139442443848
jetsontx2/latency,1636987495.84269,0.05173611640930176
jetsontx2/RTlatency,1636987495.843692,0.18000268936157227
jetsontx2/latency,1636987496.016779,0.05074262619018555
jetsontx2/RTlatency,1636987496.016779,0.17000246047973633
jetsontx2/latency,1636987496.198733,0.050997018814086914
jetsontx2/RTlatency,1636987496.1996903,0.1849970817565918
jetsontx2/latency,1636987496.6106868,0.27891039848327637
jetsontx2/RTlatency,1636987496.611691,0.410003662109375
jetsontx2/latency,1636987496.7859392,0.050885677337646484
jetsontx2/RTlatency,1636987496.786896,0.17534732818603516
jetsontx2/latency,1636987496.9586878,0.05053305625915527
jetsontx2/RTlatency,1636987496.9586878,0.17465710639953613
jetsontx2/latency,1636987497.1346905,0.053885459899902344
jetsontx2/RTlatency,1636987497.1356983,0.17499947547912598
jetsontx2/latency,1636987497.3136885,0.04946541786193848
jetsontx2/RTlatency,1636987497.3136885,0.18000006675720215
jetsontx2/latency,1636987497.4856827,0.049913644790649414
jetsontx2/RTlatency,1636987497.4856827,0.17000079154968262
jetsontx2/latency,1636987497.65702,0.05014681816101074
jetsontx2/RTlatency,1636987497.6579986,0.1750032901763916
jetsontx2/latency,1636987497.8371692,0.05161476135253906
jetsontx2/RTlatency,1636987497.8371692,0.17499876022338867
jetsontx2/latency,1636987498.0160391,0.050981998443603516
jetsontx2/RTlatency,1636987498.0170379,0.18034982681274414
jetsontx2/latency,1636987498.195108,0.0507967472076416
jetsontx2/RTlatency,1636987498.1961093,0.1800098419189453
jetsontx2/latency,1636987498.3656213,0.050707340240478516
jetsontx2/RTlatency,1636987498.3666198,0.169647216796875
jetsontx2/RTlatency,1636987498.5521781,0.17999696731567383
jetsontx2/latency,1636987498.558176,0.0481569766998291
jetsontx2/latency,1636987498.737291,0.05046963691711426
jetsontx2/RTlatency,1636987498.7492933,0.1800065040588379
jetsontx2/latency,1636987498.906829,0.04970550537109375
jetsontx2/RTlatency,1636987498.906829,0.18000102043151855
jetsontx2/latency,1636987499.0872722,0.0488739013671875
jetsontx2/RTlatency,1636987499.0882728,0.1853499412536621
jetsontx2/latency,1636987499.263982,0.05187201499938965
jetsontx2/RTlatency,1636987499.263982,0.1746530532836914
jetsontx2/latency,1636987499.446083,0.05074572563171387
jetsontx2/RTlatency,1636987499.447098,0.1803452968597412
jetsontx2/latency,1636987499.6166725,0.04946088790893555
jetsontx2/RTlatency,1636987499.61867,0.1746530532836914
